Sentence	Relation
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): @phenotype$ F20, schizotypal disorder F21, persistent delusional disorders @code$, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): @phenotype$ F20, schizotypal disorder F21, persistent delusional disorders F22, acute and transient psychotic disorders @code$, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): @phenotype$ F20, schizotypal disorder F21, persistent delusional disorders F22, acute and transient psychotic disorders F23, induced delusional disorder @code$, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): @phenotype$ F20, schizotypal disorder F21, persistent delusional disorders F22, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders @code$, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): @phenotype$ F20, schizotypal disorder F21, persistent delusional disorders F22, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders @code$, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): @phenotype$ F20, schizotypal disorder F21, persistent delusional disorders F22, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis @code$).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia @code$, @phenotype$ F21, persistent delusional disorders F22, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia F20, @phenotype$ F21, persistent delusional disorders @code$, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia F20, @phenotype$ F21, persistent delusional disorders F22, acute and transient psychotic disorders @code$, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia F20, @phenotype$ F21, persistent delusional disorders F22, acute and transient psychotic disorders F23, induced delusional disorder @code$, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia F20, @phenotype$ F21, persistent delusional disorders F22, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders @code$, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia F20, @phenotype$ F21, persistent delusional disorders F22, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders @code$, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia F20, @phenotype$ F21, persistent delusional disorders F22, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis @code$).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia @code$, schizotypal disorder F21, @phenotype$ F22, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia F20, schizotypal disorder @code$, @phenotype$ F22, acute and transient psychotic disorders F23, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
OPUS teams are part of the adult psychiatric services treating patients aged 18-35 at the time of their first diagnosis of schizophrenia spectrum disorder (ICD-10 (international classification of diseases, 10th revision): schizophrenia F20, schizotypal disorder F21, @phenotype$ F22, acute and transient psychotic disorders @code$, induced delusional disorder F24, schizoaffective disorders F25, other non-organic psychotic disorders F28, and unspecified non-organic psychosis F29).	3
