Sentence	Relation
the study included 690 patients with a diagnosis of @phenotype$ infection ( icd - 10 code @code$ ) , and 350 patients infected with chronic hepatitis c ( code b18 . 2 ) .	2
the study included 690 patients with a diagnosis of @phenotype$ infection ( icd - 10 code b18 . 1 ) , and 350 patients infected with chronic hepatitis c ( code @code$ ) .	2
the study included 690 patients with a diagnosis of chronic hepatitis b infection ( @coding_system$ code @code$ ) , and 350 patients infected with chronic hepatitis c ( code b18 . 2 ) .	1
the study included 690 patients with a diagnosis of chronic hepatitis b infection ( @coding_system$ code b18 . 1 ) , and 350 patients infected with @phenotype$ ( code b18 . 2 ) .	0
the study included 690 patients with a diagnosis of chronic hepatitis b infection ( icd - 10 code @code$ ) , and 350 patients infected with @phenotype$ ( code b18 . 2 ) .	2
the study included 690 patients with a diagnosis of chronic hepatitis b infection ( icd - 10 code b18 . 1 ) , and 350 patients infected with @phenotype$ ( code @code$ ) .	2
the study included 690 patients with a diagnosis of chronic hepatitis b infection ( @coding_system$ code b18 . 1 ) , and 350 patients infected with chronic hepatitis c ( code @code$ ) .	1
a total of 428 patients diagnosed with stage ii - iii @phenotype$ ( @coding_system$ code c50 ) were included in this study .	0
a total of 428 patients diagnosed with stage ii - iii @phenotype$ ( icd - 10 code @code$ ) were included in this study .	2
a total of 428 patients diagnosed with stage ii - iii breast cancer ( @coding_system$ code @code$ ) were included in this study .	1
the @phenotype$ group included 218 patients with a clinical diagnosis of dilated cardiomyopathy ( @coding_system$ code i42 . 0 ) or hypertrophic cardiomyopathy ( code i42 . 1 ) .	0
the @phenotype$ group included 218 patients with a clinical diagnosis of dilated cardiomyopathy ( icd - 10 code @code$ ) or hypertrophic cardiomyopathy ( code i42 . 1 ) .	2
the @phenotype$ group included 218 patients with a clinical diagnosis of dilated cardiomyopathy ( icd - 10 code i42 . 0 ) or hypertrophic cardiomyopathy ( code @code$ ) .	2
the cardiomyopathy group included 218 patients with a clinical diagnosis of dilated cardiomyopathy ( @coding_system$ code @code$ ) or hypertrophic cardiomyopathy ( code i42 . 1 ) .	1
the cardiomyopathy group included 218 patients with a clinical diagnosis of dilated cardiomyopathy ( @coding_system$ code i42 . 0 ) or hypertrophic cardiomyopathy ( code @code$ ) .	1
patients with a diagnosis of @phenotype$ ( @coding_system$ codes i60 – i69 ) were included in this observational study .	0
patients with a diagnosis of @phenotype$ ( icd - 10 codes @code$ ) were included in this observational study .	2
patients with a diagnosis of cerebrovascular disease ( @coding_system$ codes @code$ ) were included in this observational study .	1
the study included 480 patients with a diagnosis of @phenotype$ ( @coding_system$ code i63 ) who were admitted within 4 hours of symptom onset .	0
the study included 480 patients with a diagnosis of @phenotype$ ( icd - 10 code @code$ ) who were admitted within 4 hours of symptom onset .	2
the study included 480 patients with a diagnosis of ischemic stroke ( @coding_system$ code @code$ ) who were admitted within 4 hours of symptom onset .	1
a total of 1 , 259 patients with @phenotype$ ( @coding_system$ code j44 ) and a history of smoking were included in this study .	0
a total of 1 , 259 patients with @phenotype$ ( icd - 10 code @code$ ) and a history of smoking were included in this study .	2
a total of 1 , 259 patients with chronic obstructive pulmonary disease ( @coding_system$ code @code$ ) and a history of smoking were included in this study .	1
the study included 500 patients with a diagnosis of stage ii - iv @phenotype$ ( @coding_system$ codes c18 – c20 ) who underwent curative - intent resections .	0
the study included 500 patients with a diagnosis of stage ii - iv @phenotype$ ( icd - 10 codes @code$ ) who underwent curative - intent resections .	2
the study included 500 patients with a diagnosis of stage ii - iv colorectal cancer ( @coding_system$ codes @code$ ) who underwent curative - intent resections .	1
patients with @phenotype$ were identified using the @coding_system$ codes c00 – c06 and followed up for 5 years .	0
patients with @phenotype$ were identified using the icd - 10 codes @code$ and followed up for 5 years .	2
patients with oral cancer were identified using the @coding_system$ codes @code$ and followed up for 5 years .	1
this study included 351 patients diagnosed with @phenotype$ ( @coding_system$ code c62 ) who underwent chemotherapy treatment .	0
this study included 351 patients diagnosed with @phenotype$ ( icd - 10 code @code$ ) who underwent chemotherapy treatment .	2
this study included 351 patients diagnosed with testicular cancer ( @coding_system$ code @code$ ) who underwent chemotherapy treatment .	1
we analyzed 568 patients diagnosed with stage i - iii @phenotype$ ( @coding_system$ code c25 ) and pancreatic neuroendocrine tumors ( code c25 . 4 ) .	0
we analyzed 568 patients diagnosed with stage i - iii @phenotype$ ( icd - 10 code @code$ ) and pancreatic neuroendocrine tumors ( code c25 . 4 ) .	2
we analyzed 568 patients diagnosed with stage i - iii @phenotype$ ( icd - 10 code c25 ) and pancreatic neuroendocrine tumors ( code @code$ ) .	2
we analyzed 568 patients diagnosed with stage i - iii pancreatic cancer ( @coding_system$ code @code$ ) and pancreatic neuroendocrine tumors ( code c25 . 4 ) .	1
we analyzed 568 patients diagnosed with stage i - iii pancreatic cancer ( @coding_system$ code c25 ) and pancreatic neuroendocrine tumors ( code @code$ ) .	1
the study included 600 patients with a diagnosis of @phenotype$ ( @coding_system$ code l64 ) of varying severity .	0
the study included 600 patients with a diagnosis of @phenotype$ ( icd - 10 code @code$ ) of varying severity .	2
the study included 600 patients with a diagnosis of androgenetic alopecia ( @coding_system$ code @code$ ) of varying severity .	1
we included 218 patients diagnosed with @phenotype$ ( @coding_system$ codes i26 , i82 . 9 ) in this case - control study .	0
we included 218 patients diagnosed with @phenotype$ ( icd - 10 codes @code$ ) in this case - control study .	2
we included 218 patients diagnosed with venous thromboembolism ( @coding_system$ codes @code$ ) in this case - control study .	1
the study population included 500 patients diagnosed with @phenotype$ ( @coding_system$ codes c73 , d09 . 3 , and d34 ) .	0
the study population included 500 patients diagnosed with @phenotype$ ( icd - 10 codes @code$ , d09 . 3 , and d34 ) .	2
the study population included 500 patients diagnosed with @phenotype$ ( icd - 10 codes c73 , @code$ , and d34 ) .	2
the study population included 500 patients diagnosed with @phenotype$ ( icd - 10 codes c73 , d09 . 3 , and @code$ ) .	2
the study population included 500 patients diagnosed with thyroid cancer ( @coding_system$ codes @code$ , d09 . 3 , and d34 ) .	1
the study population included 500 patients diagnosed with thyroid cancer ( @coding_system$ codes c73 , @code$ , and d34 ) .	1
the study population included 500 patients diagnosed with thyroid cancer ( @coding_system$ codes c73 , d09 . 3 , and @code$ ) .	1
patients diagnosed with @phenotype$ ( @coding_system$ code m45 ) were included in this longitudinal cohort study .	0
patients diagnosed with @phenotype$ ( icd - 10 code @code$ ) were included in this longitudinal cohort study .	2
patients diagnosed with ankylosing spondylitis ( @coding_system$ code @code$ ) were included in this longitudinal cohort study .	1
a total of 910 patients diagnosed with @phenotype$ ( @coding_system$ code c64 ) were included in this study .	0
a total of 910 patients diagnosed with @phenotype$ ( icd - 10 code @code$ ) were included in this study .	2
a total of 910 patients diagnosed with renal cell carcinoma ( @coding_system$ code @code$ ) were included in this study .	1
we included 611 patients diagnosed with @phenotype$ ( @coding_system$ code e28 . 2 ) from a population - based cohort .	0
we included 611 patients diagnosed with @phenotype$ ( icd - 10 code @code$ ) from a population - based cohort .	2
we included 611 patients diagnosed with polycystic ovary syndrome ( @coding_system$ code @code$ ) from a population - based cohort .	1
a total of 443 patients diagnosed with @phenotype$ ( @coding_system$ code a41 . 9 ) and septic shock ( code r65 . 21 ) were included in this study .	0
a total of 443 patients diagnosed with @phenotype$ ( icd - 10 code @code$ ) and septic shock ( code r65 . 21 ) were included in this study .	2
a total of 443 patients diagnosed with @phenotype$ ( icd - 10 code a41 . 9 ) and septic shock ( code @code$ ) were included in this study .	2
a total of 443 patients diagnosed with severe sepsis ( @coding_system$ code @code$ ) and septic shock ( code r65 . 21 ) were included in this study .	1
a total of 443 patients diagnosed with severe sepsis ( @coding_system$ code a41 . 9 ) and septic shock ( code @code$ ) were included in this study .	1
the study included 200 patients with a diagnosis of @phenotype$ ( @coding_system$ code m35 . 0 ) who were followed up for 10 years .	0
the study included 200 patients with a diagnosis of @phenotype$ ( icd - 10 code @code$ ) who were followed up for 10 years .	2
the study included 200 patients with a diagnosis of sjogren ' s syndrome ( @coding_system$ code @code$ ) who were followed up for 10 years .	1
in this prospective cohort study , 4 , 500 patients with a diagnosis of @phenotype$ ( @coding_system$ code n18 ) were followed for a median duration of 7 years .	0
in this prospective cohort study , 4 , 500 patients with a diagnosis of @phenotype$ ( icd - 10 code @code$ ) were followed for a median duration of 7 years .	2
in this prospective cohort study , 4 , 500 patients with a diagnosis of chronic kidney disease ( @coding_system$ code @code$ ) were followed for a median duration of 7 years .	1
the study included patients diagnosed with @phenotype$ ( @coding_system$ code g40 . 82 ) who were treated with adrenocorticotropic hormone therapy .	0
the study included patients diagnosed with @phenotype$ ( icd - 10 code @code$ ) who were treated with adrenocorticotropic hormone therapy .	2
the study included patients diagnosed with infantile spasms ( @coding_system$ code @code$ ) who were treated with adrenocorticotropic hormone therapy .	1
out of 1 , 200 patients , 325 had a new diagnosis of @phenotype$ ( @coding_system$ code c67 ) .	0
