Sentence	Relation
cases of achalasia were identified using the @coding_system$ code k22 . 0 and included in the study cohort . the patient was diagnosed with type 2 diabetes mellitus based on icd - 10 code @code$ and managed with insulin therapy .	1
cases of achalasia were identified using the icd - 10 code k22 . 0 and included in the study cohort . the patient was diagnosed with type 2 diabetes mellitus based on @coding_system$ code @code$ and managed with insulin therapy .	1
the study population included patients diagnosed with @phenotype$ according to the @coding_system$ code c81 - c85 .	0
the study population included patients diagnosed with @phenotype$ according to the icd - 10 code @code$ .	2
the study population included patients diagnosed with lymphoma according to the @coding_system$ code @code$ .	1
the patient ' s symptoms met the criteria for @phenotype$ ( @coding_system$ code i26 ) and she was swiftly administered anticoagulants .	0
the patient ' s symptoms met the criteria for @phenotype$ ( icd - 10 code @code$ ) and she was swiftly administered anticoagulants .	2
the patient ' s symptoms met the criteria for pulmonary embolism ( @coding_system$ code @code$ ) and she was swiftly administered anticoagulants .	1
all patients diagnosed with @phenotype$ were identified based on relevant @coding_system$ codes f31 . 0 to f31 . 9 .	0
all patients diagnosed with @phenotype$ were identified based on relevant icd - 10 codes @code$ to f31 . 9 .	2
all patients diagnosed with @phenotype$ were identified based on relevant icd - 10 codes f31 . 0 to @code$ .	2
all patients diagnosed with bipolar disorder were identified based on relevant @coding_system$ codes @code$ to f31 . 9 .	1
all patients diagnosed with bipolar disorder were identified based on relevant @coding_system$ codes f31 . 0 to @code$ .	1
we identified patients with a primary diagnosis of @phenotype$ based on the @coding_system$ code m32 . 9 .	0
we identified patients with a primary diagnosis of @phenotype$ based on the icd - 10 - cm code @code$ .	2
we identified patients with a primary diagnosis of systemic lupus erythematosus based on the @coding_system$ code @code$ .	1
a significant proportion of children were found to have @phenotype$ , as per the @coding_system$ code 314 . 01 , requiring behavioral and pharmacological interventions .	0
a significant proportion of children were found to have @phenotype$ , as per the dsm - 5 code @code$ , requiring behavioral and pharmacological interventions .	2
a significant proportion of children were found to have attention deficit hyperactivity disorder ( adhd ) , as per the @coding_system$ code @code$ , requiring behavioral and pharmacological interventions .	1
the diagnosis of @phenotype$ was made based on the @coding_system$ code g31 . 0 .	0
the diagnosis of @phenotype$ was made based on the icd - 10 code @code$ .	2
the diagnosis of frontotemporal dementia was made based on the @coding_system$ code @code$ .	1
we included patients with a diagnosis of @phenotype$ ( @coding_system$ code k50 ) who were naive to biological therapy .	0
we included patients with a diagnosis of @phenotype$ ( icd - 10 code @code$ ) who were naive to biological therapy .	2
we included patients with a diagnosis of crohn ' s disease ( @coding_system$ code @code$ ) who were naive to biological therapy .	1
the diagnosis of @phenotype$ was made according to the criteria of the dsm - 5 ( @coding_system$ code 296 . 50 ) .	0
the diagnosis of @phenotype$ was made according to the criteria of the dsm - 5 ( dsm - 5 code @code$ ) .	2
the diagnosis of bipolar i disorder was made according to the criteria of the dsm - 5 ( @coding_system$ code @code$ ) .	1
using @coding_system$ codes , we identified patients with a primary diagnosis of @phenotype$ ( 555 ) or ulcerative colitis ( 556 ) .	0
using icd - 9 - cm codes , we identified patients with a primary diagnosis of @phenotype$ ( @code$ ) or ulcerative colitis ( 556 ) .	2
using icd - 9 - cm codes , we identified patients with a primary diagnosis of @phenotype$ ( 555 ) or ulcerative colitis ( @code$ ) .	2
using @coding_system$ codes , we identified patients with a primary diagnosis of crohn ' s disease ( @code$ ) or ulcerative colitis ( 556 ) .	1
using @coding_system$ codes , we identified patients with a primary diagnosis of crohn ' s disease ( 555 ) or @phenotype$ ( 556 ) .	0
using icd - 9 - cm codes , we identified patients with a primary diagnosis of crohn ' s disease ( @code$ ) or @phenotype$ ( 556 ) .	2
using icd - 9 - cm codes , we identified patients with a primary diagnosis of crohn ' s disease ( 555 ) or @phenotype$ ( @code$ ) .	2
using @coding_system$ codes , we identified patients with a primary diagnosis of crohn ' s disease ( 555 ) or ulcerative colitis ( @code$ ) .	1
we examined subjects with a history of @phenotype$ according to the @coding_system$ code 756 . 83 .	0
we examined subjects with a history of @phenotype$ according to the icd - 9 code @code$ .	2
we examined subjects with a history of ehlers - danlos syndrome according to the @coding_system$ code @code$ .	1
the patient was diagnosed with @phenotype$ with a @coding_system$ code of e11 .	0
the patient was diagnosed with @phenotype$ with a icd - 10 code of @code$ .	2
the patient was diagnosed with type 2 diabetes mellitus with a @coding_system$ code of @code$ .	1
the study included 500 patients with a diagnosis of stage ii - iv @phenotype$ ( @coding_system$ codes c18 – c20 ) who underwent curative - intent resections .	0
the study included 500 patients with a diagnosis of stage ii - iv @phenotype$ ( icd - 10 codes @code$ ) who underwent curative - intent resections .	2
the study included 500 patients with a diagnosis of stage ii - iv colorectal cancer ( @coding_system$ codes @code$ ) who underwent curative - intent resections .	1
this study included patients diagnosed with @phenotype$ based on the @coding_system$ code l88 .	0
this study included patients diagnosed with @phenotype$ based on the icd - 10 code @code$ .	2
this study included patients diagnosed with pyoderma gangrenosum based on the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code 577 . 0 and the icd - 10 code k85 .	0
the prevalence of @phenotype$ was determined using the icd - 9 code @code$ and the icd - 10 code k85 .	2
the prevalence of @phenotype$ was determined using the icd - 9 code 577 . 0 and the @coding_system$ code k85 .	0
the prevalence of @phenotype$ was determined using the icd - 9 code 577 . 0 and the icd - 10 code @code$ .	2
the prevalence of pancreatitis was determined using the @coding_system$ code @code$ and the icd - 10 code k85 .	1
the prevalence of pancreatitis was determined using the icd - 9 code @code$ and the @coding_system$ code k85 .	1
the prevalence of pancreatitis was determined using the @coding_system$ code 577 . 0 and the icd - 10 code @code$ .	1
the prevalence of pancreatitis was determined using the icd - 9 code 577 . 0 and the @coding_system$ code @code$ .	1
the subject was diagnosed with @phenotype$ based on the @coding_system$ code f20 in the psychiatric assessment .	0
the subject was diagnosed with @phenotype$ based on the icd - 10 code @code$ in the psychiatric assessment .	2
the subject was diagnosed with schizophrenia based on the @coding_system$ code @code$ in the psychiatric assessment .	1
the study aimed to investigate the genetic basis of @phenotype$ , analyzing the @coding_system$ gene * 300377 ( dmd ) .	0
the study aimed to investigate the genetic basis of @phenotype$ , analyzing the omim gene @code$ ( dmd ) .	2
the study aimed to investigate the genetic basis of becker muscular dystrophy , analyzing the @coding_system$ gene @code$ ( dmd ) .	1
patients with a clinical diagnosis of @phenotype$ were identified using @coding_system$ code k50 .	0
patients with a clinical diagnosis of @phenotype$ were identified using icd - 10 code @code$ .	2
patients with a clinical diagnosis of crohn ' s disease were identified using @coding_system$ code @code$ .	1
all patients were diagnosed with @phenotype$ using the @coding_system$ ( ipccc ) coding system .	0
patients presenting with @phenotype$ were classified according to the @coding_system$ code 296 . 2 and offered antidepressant medication or psychotherapy .	0
patients presenting with @phenotype$ were classified according to the dsm - 5 code @code$ and offered antidepressant medication or psychotherapy .	2
patients presenting with major depressive disorder were classified according to the @coding_system$ code @code$ and offered antidepressant medication or psychotherapy .	1
this genetic variant ( @coding_system$ number @code$ ) has been associated with crohn ' s disease in several studies .	1
this genetic variant ( @coding_system$ number rs1800933 ) has been associated with @phenotype$ in several studies .	0
this genetic variant ( rs number @code$ ) has been associated with @phenotype$ in several studies .	2
the prevalence of @phenotype$ was determined using the @coding_system$ code 516 . 3 and the icd - 10 code j84 . 1 .	0
the prevalence of @phenotype$ was determined using the icd - 9 code @code$ and the icd - 10 code j84 . 1 .	2
the prevalence of @phenotype$ was determined using the icd - 9 code 516 . 3 and the @coding_system$ code j84 . 1 .	0
the prevalence of @phenotype$ was determined using the icd - 9 code 516 . 3 and the icd - 10 code @code$ .	2
the prevalence of idiopathic pulmonary fibrosis was determined using the @coding_system$ code @code$ and the icd - 10 code j84 . 1 .	1
the prevalence of idiopathic pulmonary fibrosis was determined using the icd - 9 code @code$ and the @coding_system$ code j84 . 1 .	1
the prevalence of idiopathic pulmonary fibrosis was determined using the @coding_system$ code 516 . 3 and the icd - 10 code @code$ .	1
